"Group.1","x"
"11/19/2015",88.15
"11/19/2016",63.2
"11/19/2017",70.55
"11/19/2018",92.425
"11/19/2019",82.95
"11/19/2020",68.45
"11/2/2011",89
"11/2/2012",80.575
"11/2/2013",75.025
"11/2/2014",62.55
"11/2/2015",76.5
"11/2/2016",84.675
"11/2/2017",79.9
"11/2/2018",84.425
"11/2/2019",66.875
"11/2/2020",64.525
"11/20/2011",87.9
"11/20/2012",79.55
"11/20/2013",59.775
"11/20/2014",48.9
"11/20/2015",72.45
"11/20/2016",53.775
"11/20/2017",61.85
"11/20/2018",86.85
"11/20/2019",80.1
"11/20/2020",70.45
"11/21/2011",93.35
"11/21/2012",70.825
"11/21/2013",77.825
"11/21/2014",54.725
"11/21/2015",56.325
"11/21/2016",53.275
"11/21/2017",58.625
"11/21/2018",74.575
"11/21/2019",70.05
"11/21/2020",78.475
"11/22/2011",95.6
"11/22/2012",67.675
"11/22/2013",89.2
"11/22/2014",48.8
"11/22/2015",70.9
"11/22/2016",54.325
"11/22/2017",75.95
"11/22/2018",59.4
"11/22/2019",79.4
"11/22/2020",78.475
"11/23/2011",93.025
"11/23/2012",76.5
"11/23/2013",71.8
"11/23/2014",48.675
"11/23/2015",54.1
"11/23/2016",57.675
"11/23/2017",65.35
"11/23/2018",40.025
"11/23/2019",70.8
"11/23/2020",80.6
"11/24/2011",78.25
"11/24/2012",63.15
"11/24/2013",47.9
"11/24/2014",87.5
"11/24/2015",55.975
"11/24/2016",75.275
"11/24/2017",68.15
"11/24/2018",84.125
"11/24/2019",84.8
"11/24/2020",70.3
"11/25/2011",70.5
"11/25/2012",59.15
"11/25/2013",46.9
"11/25/2014",73.55
"11/25/2015",72.625
"11/25/2016",71.675
"11/25/2017",67.3
"11/25/2018",90.4
"11/25/2019",80.425
"11/25/2020",68.175
"11/26/2011",69.325
"11/26/2012",59.45
"11/26/2013",66.05
"11/26/2014",88.175
"11/26/2015",82.025
"11/26/2016",75.925
"11/26/2017",70.85
"11/26/2018",94.45
"11/26/2019",81.3
"11/26/2020",83.65
"11/27/2011",87.95
"11/27/2012",85.9
"11/27/2013",93
"11/27/2014",90.65
"11/27/2015",84.4
"11/27/2016",65.15
"11/27/2017",60.75
"11/27/2018",79.425
"11/27/2019",87.375
"11/27/2020",81.825
"11/28/2011",88.225
"11/28/2012",82.075
"11/28/2013",62.475
"11/28/2014",77.8
"11/28/2015",76.525
"11/28/2016",68.05
"11/28/2017",68.5
"11/28/2018",66.575
"11/28/2019",68.775
"11/28/2020",85.775
"11/29/2011",93.575
"11/29/2012",66.925
"11/29/2013",65.825
"11/29/2014",72.925
"11/29/2015",85.975
